"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"6898",46.41,-63.35,2009,1,17,17,2009-01-17,0.15,0.53,5.02,93.5,10.5,65.2
"6899",46.41,-63.35,2009,1,18,18,2009-01-18,0.01,0.52,0.86,93.06,8.18,79.91
"6900",46.41,-63.35,2009,1,19,19,2009-01-19,0.04,0.75,0.77,90.12,3.62,78.74
"6901",46.41,-63.35,2009,1,20,20,2009-01-20,-1.38,0.3,2.12,90.62,4.74,85.9
"6902",46.41,-63.35,2009,1,21,21,2009-01-21,-0.31,0.65,0.69,88.81,4.44,78.2
"6903",46.41,-63.35,2009,1,22,22,2009-01-22,0.35,0.93,0.27,83.31,4.67,86.24
"6904",46.41,-63.35,2009,1,23,23,2009-01-23,-0.52,0.48,0.31,82.69,3.88,90.51
"6905",46.41,-63.35,2009,1,24,24,2009-01-24,0.32,0.71,5.16,89.19,11.37,49.89
"6906",46.41,-63.35,2009,1,25,25,2009-01-25,0.15,0.82,0.98,87.12,8.18,114.46
"6907",46.41,-63.35,2009,1,26,26,2009-01-26,0.21,1.61,9.08,93.25,9.05,62.4
"6908",46.41,-63.35,2009,1,27,27,2009-01-27,0.21,1.23,5.95,93.69,9.16,79.31
"6909",46.41,-63.35,2009,1,28,28,2009-01-28,-1.06,1.08,3.04,92.56,6.98,46.6
"6910",46.41,-63.35,2009,1,29,29,2009-01-29,-0.71,1.05,0.1,83.69,5.78,87.77
"6911",46.41,-63.35,2009,1,30,30,2009-01-30,0.3,0.57,0.16,84.88,5.1,109.31
"6912",46.41,-63.35,2009,1,31,31,2009-01-31,-0.32,0.5,0.56,84.06,5.05,76.21
"6913",46.41,-63.35,2009,2,1,32,2009-02-01,-0.42,0.55,0.68,85.81,6.3,78.23
"6914",46.41,-63.35,2009,2,2,33,2009-02-02,0.58,1.22,4.34,91.81,9.58,66.91
"6915",46.41,-63.35,2009,2,3,34,2009-02-03,0.18,1.36,13.33,95.81,9.99,45.99
"6916",46.41,-63.35,2009,2,4,35,2009-02-04,0.36,0.77,1.25,87,9.04,69.07
"6917",46.41,-63.35,2009,2,5,36,2009-02-05,0.04,0.62,1.66,85.88,8.98,78.61
"6918",46.41,-63.35,2009,2,6,37,2009-02-06,-0.01,0.83,3.09,84.31,7.53,59.57
"6919",46.41,-63.35,2009,2,7,38,2009-02-07,0.51,0.81,4.88,89.56,5.88,57.31
"6920",46.41,-63.35,2009,2,8,39,2009-02-08,0.37,0.86,0.09,82.75,6.94,76.2
"6921",46.41,-63.35,2009,2,9,40,2009-02-09,-0.02,0.98,2.86,86.38,6.97,59.88
"6922",46.41,-63.35,2009,2,10,41,2009-02-10,-0.2,1.39,1.14,86.38,5.7,55.62
"6923",46.41,-63.35,2009,2,11,42,2009-02-11,-1.69,-0.07,2.64,84.81,3.46,45.97
"6924",46.41,-63.35,2009,2,12,43,2009-02-12,-0.79,-0.12,2.64,88.19,7.75,56.14
"6925",46.41,-63.35,2009,2,13,44,2009-02-13,-1.03,-0.42,1.09,88.56,7.16,84.66
"6926",46.41,-63.35,2009,2,14,45,2009-02-14,-1.56,-0.79,1.22,88.25,4.36,75.27
"6927",46.41,-63.35,2009,2,15,46,2009-02-15,-1.56,0.1,0.45,84.12,2.72,79.59
"6928",46.41,-63.35,2009,2,16,47,2009-02-16,-1.4,0.15,0.47,84.06,2.91,82.77
"6929",46.41,-63.35,2009,2,17,48,2009-02-17,-0.63,0.89,6.17,91.44,8.15,45.7
"6930",46.41,-63.35,2009,2,18,49,2009-02-18,0.53,0.84,2.09,88.38,2.83,40.76
"6931",46.41,-63.35,2009,2,19,50,2009-02-19,0.2,0.95,20.04,91.5,10.01,31.28
"6932",46.41,-63.35,2009,2,20,51,2009-02-20,0.62,1.75,8.81,89.62,15.06,53.96
"6933",46.41,-63.35,2009,2,21,52,2009-02-21,0.6,1.69,0.36,86.81,6.3,59.52
"6934",46.41,-63.35,2009,2,22,53,2009-02-22,-0.59,0.62,11.75,86.06,11.9,29.91
"6935",46.41,-63.35,2009,2,23,54,2009-02-23,-0.95,0.65,7.29,88,14.25,33.6
"6936",46.41,-63.35,2009,2,24,55,2009-02-24,-0.74,0.47,3.78,88.38,7.8,47.34
"6937",46.41,-63.35,2009,2,25,56,2009-02-25,-0.46,0.81,1.3,86.25,8.41,52.91
"6938",46.41,-63.35,2009,2,26,57,2009-02-26,-0.41,0.63,2.4,89.94,5.48,58.26
"6939",46.41,-63.35,2009,2,27,58,2009-02-27,-0.35,0.35,3.2,87.25,7.23,56.02
"6940",46.41,-63.35,2009,2,28,59,2009-02-28,0.17,0.63,10.78,94.69,11.63,27.48
"6941",46.41,-63.35,2009,3,1,60,2009-03-01,-0.13,0.4,1.41,92.69,9.62,40.2
"6942",46.41,-63.35,2009,3,2,61,2009-03-02,0.01,0.65,1.5,82.19,6.92,42.27
"6943",46.41,-63.35,2009,3,3,62,2009-03-03,-0.24,0.76,9.56,92.62,8.1,33.36
"6944",46.41,-63.35,2009,3,4,63,2009-03-04,0.35,0.67,1.65,91.81,10.46,37.38
"6945",46.41,-63.35,2009,3,5,64,2009-03-05,-0.25,0.37,1.5,92.25,3.52,46.43
"6946",46.41,-63.35,2009,3,6,65,2009-03-06,-0.26,0.19,1.15,86,7.1,47.02
"6947",46.41,-63.35,2009,3,7,66,2009-03-07,-0.93,0.59,1.59,82.75,10.04,38.29
"6948",46.41,-63.35,2009,3,8,67,2009-03-08,-0.99,1.16,21.02,89.38,15.45,29.22
"6949",46.41,-63.35,2009,3,9,68,2009-03-09,-0.35,0.64,3.67,94.06,7.61,35.76
"6950",46.41,-63.35,2009,3,10,69,2009-03-10,-0.94,0.6,7,88,8.65,41.2
"6951",46.41,-63.35,2009,3,11,70,2009-03-11,-0.7,0.92,4.6,91.5,8.06,39.55
"6952",46.41,-63.35,2009,3,12,71,2009-03-12,-1.78,0.51,1.19,81.81,7.3,34.8
"6953",46.41,-63.35,2009,3,13,72,2009-03-13,0.01,0.94,6.04,92.06,10.53,34.11
"6954",46.41,-63.35,2009,3,14,73,2009-03-14,0.01,0.61,5.56,93.12,11.18,33.35
"6955",46.41,-63.35,2009,3,15,74,2009-03-15,-0.9,-0.06,1.93,82.5,12.84,30.33
"6956",46.41,-63.35,2009,3,16,75,2009-03-16,-1.62,0.02,1.98,87.5,10.51,35.55
"6957",46.41,-63.35,2009,3,17,76,2009-03-17,-0.45,0.3,2.56,84.56,9.12,23.61
"6958",46.41,-63.35,2009,3,18,77,2009-03-18,-0.98,0.4,3.11,92.31,8.07,16.39
"6959",46.41,-63.35,2009,3,19,78,2009-03-19,-1.17,-0.02,9.54,88.62,11.82,17.02
"6960",46.41,-63.35,2009,3,20,79,2009-03-20,-0.61,0.09,6.7,90.38,14.22,20.97
"6961",46.41,-63.35,2009,3,21,80,2009-03-21,-0.87,0.08,4.82,90.88,12.91,20.96
"6962",46.41,-63.35,2009,3,22,81,2009-03-22,-2.35,-1.02,2.11,83,13.8,17.53
"6963",46.41,-63.35,2009,3,23,82,2009-03-23,-2,-0.18,0.49,79.69,8.65,31.3
"6964",46.41,-63.35,2009,3,24,83,2009-03-24,-2.35,-1.33,1.53,88.12,7.95,28.6
"6965",46.41,-63.35,2009,3,25,84,2009-03-25,-1.73,-0.12,3.08,89.56,8.84,21.22
"6966",46.41,-63.35,2009,3,26,85,2009-03-26,-0.45,-0.05,5.12,96.25,7,20.78
"6967",46.41,-63.35,2009,3,27,86,2009-03-27,-2.18,-0.53,2.1,88.94,4.48,27.52
"6968",46.41,-63.35,2009,3,28,87,2009-03-28,-2.27,-0.33,1.79,85.75,5.41,27.65
"6969",46.41,-63.35,2009,3,29,88,2009-03-29,-0.68,0.4,7.73,95.94,8.88,19.6
"6970",46.41,-63.35,2009,3,30,89,2009-03-30,-1.83,0.25,3.07,94.56,7.89,19.2
"6971",46.41,-63.35,2009,3,31,90,2009-03-31,-2.32,-0.22,2.38,88.69,9.95,17.34
"6972",46.41,-63.35,2009,4,1,91,2009-04-01,-3.6,-2.42,1.16,81.75,7.42,19.23
"6973",46.41,-63.35,2009,4,2,92,2009-04-02,-2.56,-0.56,1.27,83.38,6.83,18.42
"6974",46.41,-63.35,2009,4,3,93,2009-04-03,-1.37,-0.03,14.45,92.19,9.39,13.15
"6975",46.41,-63.35,2009,4,4,94,2009-04-04,-1.13,-0.55,6.73,91.38,11.5,11.25
"6976",46.41,-63.35,2009,4,5,95,2009-04-05,-0.94,-0.06,8.55,91,12.4,12.23
"6977",46.41,-63.35,2009,4,6,96,2009-04-06,-3.72,-1.13,0.58,81.44,8.39,9.19
"6978",46.41,-63.35,2009,4,7,97,2009-04-07,-2.27,-1.58,0.5,79.31,8.77,16.34
"6979",46.41,-63.35,2009,4,8,98,2009-04-08,-3.94,-1.9,0.54,79.94,8.12,20.04
"6980",46.41,-63.35,2009,4,9,99,2009-04-09,-4.22,-2.3,6.56,83.44,15.21,5.95
"6981",46.41,-63.35,2009,4,10,100,2009-04-10,-5.39,-1.18,2.06,80.56,10.91,17.21
"6982",46.41,-63.35,2009,4,11,101,2009-04-11,-1.72,-0.62,1.19,82.38,8.12,17.79
"6983",46.41,-63.35,2009,4,12,102,2009-04-12,-0.76,0.06,6.2,90.19,10.09,12.82
"6984",46.41,-63.35,2009,4,13,103,2009-04-13,-2.06,-0.25,9.68,88,10.26,5.46
"6985",46.41,-63.35,2009,4,14,104,2009-04-14,-2.78,-2.14,1.88,82.5,8.15,16.39
"6986",46.41,-63.35,2009,4,15,105,2009-04-15,-2.4,-0.97,9.68,89.5,15.43,9.09
"6987",46.41,-63.35,2009,4,16,106,2009-04-16,-4.02,-2.42,3.17,82.38,11.31,9.7
"6988",46.41,-63.35,2009,4,17,107,2009-04-17,-3.74,-2.77,1.61,79.94,9.01,12.84
"6989",46.41,-63.35,2009,4,18,108,2009-04-18,-4.14,-1.62,0.83,71.88,4.27,13.69
"6990",46.41,-63.35,2009,4,19,109,2009-04-19,-2.6,-1.32,0.67,78.19,7.04,19.68
"6991",46.41,-63.35,2009,4,20,110,2009-04-20,-4.6,-1.65,0.27,78.19,11.52,9.97
"6992",46.41,-63.35,2009,4,21,111,2009-04-21,-5.46,-2.06,3,80,8.7,6.41
"6993",46.41,-63.35,2009,4,22,112,2009-04-22,-3.2,-1.19,9.4,88.44,9.36,7.88
"6994",46.41,-63.35,2009,4,23,113,2009-04-23,-3.92,-2.52,2.83,88.19,7.25,7.18
"6995",46.41,-63.35,2009,4,24,114,2009-04-24,-5.13,-3.88,0.9,83.12,9.34,7.65
"6996",46.41,-63.35,2009,4,25,115,2009-04-25,-4.42,-2.64,1.81,84,6.07,8.12
"6997",46.41,-63.35,2009,4,26,116,2009-04-26,-2.6,-0.98,6.26,86.38,9.9,5.25
"6998",46.41,-63.35,2009,4,27,117,2009-04-27,-4.32,-1.75,1.88,84.19,7.17,9.12
"6999",46.41,-63.35,2009,4,28,118,2009-04-28,-5.06,-4.11,1.08,85.44,10.82,4.63
"7000",46.41,-63.35,2009,4,29,119,2009-04-29,-5.71,-4.11,1.07,79.44,7.79,5.7
"7001",46.41,-63.35,2009,4,30,120,2009-04-30,-5.76,-4.55,1,74.94,4.12,6.99
"7002",46.41,-63.35,2009,5,1,121,2009-05-01,-5.7,-4.43,0.8,73.88,4.97,7.68
"7003",46.41,-63.35,2009,5,2,122,2009-05-02,-4.25,-3.07,2.37,78.31,6.89,5.95
"7004",46.41,-63.35,2009,5,3,123,2009-05-03,-4.7,-2.74,1.85,80.75,9.07,6.28
"7005",46.41,-63.35,2009,5,4,124,2009-05-04,-5.31,-3,3.02,78.44,8.31,5.5
"7006",46.41,-63.35,2009,5,5,125,2009-05-05,-5.45,-3.54,1.18,82.75,9.34,5.53
"7007",46.41,-63.35,2009,5,6,126,2009-05-06,-5.46,-4.15,1,78.5,7.05,4.84
"7008",46.41,-63.35,2009,5,7,127,2009-05-07,-5.99,-2.45,2.11,85.62,8.37,4.38
"7009",46.41,-63.35,2009,5,8,128,2009-05-08,-5.83,-3.17,1.5,73.12,6.63,7.32
"7010",46.41,-63.35,2009,5,9,129,2009-05-09,-5.17,-3.4,3.97,83.94,14.66,4.23
"7011",46.41,-63.35,2009,5,10,130,2009-05-10,-5.27,-4.49,0.38,75.06,9.7,4.31
"7012",46.41,-63.35,2009,5,11,131,2009-05-11,-4.77,-3.06,0.42,78.12,7.96,3.76
"7013",46.41,-63.35,2009,5,12,132,2009-05-12,-4.09,-1.01,9.48,91.69,8.84,2.91
"7014",46.41,-63.35,2009,5,13,133,2009-05-13,-4.01,-1.38,3.46,89.94,6.75,2.91
"7015",46.41,-63.35,2009,5,14,134,2009-05-14,-6.93,-4.02,1.18,86.25,9.27,3.02
"7016",46.41,-63.35,2009,5,15,135,2009-05-15,-6.62,-3.89,1.45,82,5.38,3.38
"7017",46.41,-63.35,2009,5,16,136,2009-05-16,-4.5,-3.68,1.28,80.19,7.03,3.99
"7018",46.41,-63.35,2009,5,17,137,2009-05-17,-4.57,-2.12,6.3,78,9.03,2.12
"7019",46.41,-63.35,2009,5,18,138,2009-05-18,-1.99,0.03,19.79,91.5,15.36,2.54
"7020",46.41,-63.35,2009,5,19,139,2009-05-19,-2.8,-0.68,1,86.19,10.11,2.75
"7021",46.41,-63.35,2009,5,20,140,2009-05-20,-6.77,-2.89,19.34,91,15.22,1.12
"7022",46.41,-63.35,2009,5,21,141,2009-05-21,-4.06,-3.44,3.53,86.62,13.56,1.7
"7023",46.41,-63.35,2009,5,22,142,2009-05-22,-4.25,-3.5,1.93,80.62,11.07,1.92
"7024",46.41,-63.35,2009,5,23,143,2009-05-23,-6.22,-3.65,1.67,86.81,10.41,1.73
"7025",46.41,-63.35,2009,5,24,144,2009-05-24,-6.17,-2.95,0.25,83.5,11.36,1.68
"7026",46.41,-63.35,2009,5,25,145,2009-05-25,-10.8,-3.06,0.04,88.62,9.52,2.41
"7027",46.41,-63.35,2009,5,26,146,2009-05-26,-10.42,-3.94,0,85.94,6.43,2.95
"7028",46.41,-63.35,2009,5,27,147,2009-05-27,-3.9,-1.51,1.66,92,8.9,2.2
"7029",46.41,-63.35,2009,5,28,148,2009-05-28,-3.31,-1.57,1.67,89.69,7.12,1.8
"7030",46.41,-63.35,2009,5,29,149,2009-05-29,-10.66,-3.36,2.81,87.12,10.85,1.96
"7031",46.41,-63.35,2009,5,30,150,2009-05-30,-10.99,-7.51,0.45,88.75,11.39,1.87
"7032",46.41,-63.35,2009,5,31,151,2009-05-31,-8.44,-7.9,0.53,88.19,6.09,2.02
"7033",46.41,-63.35,2009,6,1,152,2009-06-01,-11.05,-8.21,0.57,91.88,8.4,2.05
"7034",46.41,-63.35,2009,6,2,153,2009-06-02,-12.96,-8.78,0.07,94.81,8.83,1.51
"7035",46.41,-63.35,2009,6,3,154,2009-06-03,-9.31,-1.84,3.53,94.69,6.07,1.62
"7036",46.41,-63.35,2009,6,4,155,2009-06-04,-2.84,-0.96,10.36,96.94,11.12,1.45
"7037",46.41,-63.35,2009,6,5,156,2009-06-05,-2.95,-1.41,5.34,97.06,5.59,1.5
"7038",46.41,-63.35,2009,6,6,157,2009-06-06,-3.72,-1.6,4.29,92.44,8.8,1.59
"7039",46.41,-63.35,2009,6,7,158,2009-06-07,-4.05,-3.04,2.18,87.69,7.52,1.34
"7040",46.41,-63.35,2009,6,8,159,2009-06-08,-2.95,-1.45,11.99,96.62,8.76,1.04
"7041",46.41,-63.35,2009,6,9,160,2009-06-09,-3.24,-1.41,7.22,96.56,8.07,1.17
"7042",46.41,-63.35,2009,6,10,161,2009-06-10,-7.03,-1.89,14.76,96.12,13.69,1.17
"7043",46.41,-63.35,2009,6,11,162,2009-06-11,-7.27,-5.17,4.76,89.69,8.41,1.05
"7044",46.41,-63.35,2009,6,12,163,2009-06-12,-9.04,-5.72,0.95,87.75,3.77,1.05
"7045",46.41,-63.35,2009,6,13,164,2009-06-13,-9.2,-3.43,1.81,93.56,3.77,1.08
"7046",46.41,-63.35,2009,6,14,165,2009-06-14,-5.75,-3.16,1.28,92.69,5.82,0.96
"7047",46.41,-63.35,2009,6,15,166,2009-06-15,-6.43,-0.89,6.77,93.44,8.2,0.97
"7048",46.41,-63.35,2009,6,16,167,2009-06-16,-1.59,-0.36,8.88,97,7.84,0.81
"7049",46.41,-63.35,2009,6,17,168,2009-06-17,-1.5,0.15,14.17,97.12,8.08,0.94
"7050",46.41,-63.35,2009,6,18,169,2009-06-18,-6.14,-0.17,8.1,90.69,15.98,0.91
"7051",46.41,-63.35,2009,6,19,170,2009-06-19,-7.99,-5.58,0.5,84.94,11.13,0.95
"7052",46.41,-63.35,2009,6,20,171,2009-06-20,-5.52,-2.49,10.53,86.31,12.76,0.89
"7053",46.41,-63.35,2009,6,21,172,2009-06-21,-12.42,-2.53,3.93,97.88,12.95,0.86
"7054",46.41,-63.35,2009,6,22,173,2009-06-22,-14.35,-6.24,0.85,88.62,5.43,0.84
"7055",46.41,-63.35,2009,6,23,174,2009-06-23,-5.57,-2.45,2.5,91.12,5.6,0.89
"7056",46.41,-63.35,2009,6,24,175,2009-06-24,-3.27,-2.73,1.23,89.12,7.96,0.86
"7057",46.41,-63.35,2009,6,25,176,2009-06-25,-5.55,-3.02,12.87,92.38,20.22,0.9
"7058",46.41,-63.35,2009,6,26,177,2009-06-26,-7.01,-0.77,9.07,94.31,19.41,0.73
"7059",46.41,-63.35,2009,6,27,178,2009-06-27,-6.13,-1.37,9.31,92.25,19.84,0.93
"7060",46.41,-63.35,2009,6,28,179,2009-06-28,-6.74,-5.27,3.07,88.69,14.66,0.84
"7061",46.41,-63.35,2009,6,29,180,2009-06-29,-6.45,-4.99,2.29,82.12,11.55,0.84
"7062",46.41,-63.35,2009,6,30,181,2009-06-30,-6.1,-4.35,2.21,87.19,9.29,0.81
"7063",46.41,-63.35,2009,7,1,182,2009-07-01,-7.89,-5.65,1.64,85.25,9.32,0.88
"7064",46.41,-63.35,2009,7,2,183,2009-07-02,-9.25,-3.56,0.24,77.19,5.56,1.09
"7065",46.41,-63.35,2009,7,3,184,2009-07-03,-3.5,-0.52,17.29,91.12,15.45,0.77
"7066",46.41,-63.35,2009,7,4,185,2009-07-04,-2.72,-0.66,4.14,83.38,13.55,0.81
"7067",46.41,-63.35,2009,7,5,186,2009-07-05,-5.1,-1.96,1.47,83.81,9.77,1.02
"7068",46.41,-63.35,2009,7,6,187,2009-07-06,-4.29,-2.17,14.17,91.44,16.82,1.06
"7069",46.41,-63.35,2009,7,7,188,2009-07-07,-3.6,-1.92,8.21,93.5,7.68,1.02
"7070",46.41,-63.35,2009,7,8,189,2009-07-08,-5.34,-3.47,0.89,84.25,6.12,1.26
"7071",46.41,-63.35,2009,7,9,190,2009-07-09,-9.31,-5.95,0.04,85.75,8.68,1.72
"7072",46.41,-63.35,2009,7,10,191,2009-07-10,-10.16,-5.51,0.13,83.31,7.29,2
"7073",46.41,-63.35,2009,7,11,192,2009-07-11,-7.35,-6.54,1.08,85.31,7.59,1.21
"7074",46.41,-63.35,2009,7,12,193,2009-07-12,-9.1,-6.94,0.17,79.44,3.03,1.9
"7075",46.41,-63.35,2009,7,13,194,2009-07-13,-10.2,-6.69,3.34,99,12.34,1.51
"7076",46.41,-63.35,2009,7,14,195,2009-07-14,-9.05,-6.84,7.28,96.69,14.54,2
"7077",46.41,-63.35,2009,7,15,196,2009-07-15,-8.61,-5.61,1,90.19,5.19,2.03
"7078",46.41,-63.35,2009,7,16,197,2009-07-16,-7.68,-5.74,0.58,85.62,8.31,2.66
"7079",46.41,-63.35,2009,7,17,198,2009-07-17,-5.55,-0.3,17.09,94.12,12.27,1.87
"7080",46.41,-63.35,2009,7,18,199,2009-07-18,-10.37,-0.83,5.71,88.56,11.67,2.06
"7081",46.41,-63.35,2009,7,19,200,2009-07-19,-10.06,-2.17,1.35,88.56,5.14,2.67
"7082",46.41,-63.35,2009,7,20,201,2009-07-20,-8.1,-1.32,6.67,92.31,4.86,1.88
"7083",46.41,-63.35,2009,7,21,202,2009-07-21,-10.15,-4.85,0.95,83.69,7.03,2.38
"7084",46.41,-63.35,2009,7,22,203,2009-07-22,-14.66,-6.94,1.86,91,9.12,2.63
"7085",46.41,-63.35,2009,7,23,204,2009-07-23,-15.01,-12.48,0.51,93.44,7.67,3.05
"7086",46.41,-63.35,2009,7,24,205,2009-07-24,-13.13,-6.9,8.1,96.31,21.07,2.27
"7087",46.41,-63.35,2009,7,25,206,2009-07-25,-10.35,-7.14,1.8,90.19,15.63,2.64
"7088",46.41,-63.35,2009,7,26,207,2009-07-26,-10.74,-8.94,0.19,83.88,8.52,4.19
"7089",46.41,-63.35,2009,7,27,208,2009-07-27,-13.53,-9.79,0.3,95.25,6.12,4.7
"7090",46.41,-63.35,2009,7,28,209,2009-07-28,-13.42,-11.1,0.45,92.38,5.32,4.68
"7091",46.41,-63.35,2009,7,29,210,2009-07-29,-17.68,-13.97,0.57,94.94,7.29,6.81
"7092",46.41,-63.35,2009,7,30,211,2009-07-30,-18.93,-13.22,0.79,99.12,8.18,7.32
"7093",46.41,-63.35,2009,7,31,212,2009-07-31,-12.31,-4.8,1.18,92.81,10.22,7.05
"7094",46.41,-63.35,2009,8,1,213,2009-08-01,-26.24,-12.08,0.7,95.31,10.08,10.27
"7095",46.41,-63.35,2009,8,2,214,2009-08-02,-27.36,-23.23,0.37,100,6.94,13.62
"7096",46.41,-63.35,2009,8,3,215,2009-08-03,-24.49,-15.94,0.31,99.62,6.28,7.05
"7097",46.41,-63.35,2009,8,4,216,2009-08-04,-15.77,-8.74,2.54,99.38,6.48,7.26
"7098",46.41,-63.35,2009,8,5,217,2009-08-05,-8.2,-2.86,4.93,98.75,9.01,7.89
"7099",46.41,-63.35,2009,8,6,218,2009-08-06,-5.31,-1.75,8.1,94.81,12.54,7.1
"7100",46.41,-63.35,2009,8,7,219,2009-08-07,-12.13,-6.45,2.3,95.88,13.37,7.04
"7101",46.41,-63.35,2009,8,8,220,2009-08-08,-12.17,-8.71,1.77,95.5,8.8,8.15
"7102",46.41,-63.35,2009,8,9,221,2009-08-09,-11.21,-8.73,2.18,92.81,4.76,14.5
"7103",46.41,-63.35,2009,8,10,222,2009-08-10,-12.81,-11.45,0.37,84.06,4.48,12.86
"7104",46.41,-63.35,2009,8,11,223,2009-08-11,-13.81,-11.51,0.46,84.69,3.7,18.81
"7105",46.41,-63.35,2009,8,12,224,2009-08-12,-14.93,-12.31,2.36,90.81,7.07,23.13
"7106",46.41,-63.35,2009,8,13,225,2009-08-13,-19.41,-15.39,3.05,96.19,10.02,38.86
"7107",46.41,-63.35,2009,8,14,226,2009-08-14,-22.44,-17.42,4.4,94.31,5.64,16
"7108",46.41,-63.35,2009,8,15,227,2009-08-15,-18.74,-14.76,0.6,95.94,6.55,13.08
"7109",46.41,-63.35,2009,8,16,228,2009-08-16,-16.31,-7.14,5.74,97.94,6.86,28.42
"7110",46.41,-63.35,2009,8,17,229,2009-08-17,-6.93,-3.57,1.91,98.81,5.87,16.8
"7111",46.41,-63.35,2009,8,18,230,2009-08-18,-5.4,0.37,8.3,94.62,9.73,24.17
"7112",46.41,-63.35,2009,8,19,231,2009-08-19,-14.23,-6.75,0.67,82.62,9.59,15.7
"7113",46.41,-63.35,2009,8,20,232,2009-08-20,-16.38,-13.78,0.39,89.56,6.55,21.29
"7114",46.41,-63.35,2009,8,21,233,2009-08-21,-13.63,-3.93,9.97,98.62,14.28,28.56
"7115",46.41,-63.35,2009,8,22,234,2009-08-22,-8.26,-4.05,5.33,93.38,9.4,27.46
"7116",46.41,-63.35,2009,8,23,235,2009-08-23,-13.56,-7.88,0.79,98.25,4.41,21.4
"7117",46.41,-63.35,2009,8,24,236,2009-08-24,-16.16,-13.95,0.63,89.25,5.02,33.6
"7118",46.41,-63.35,2009,8,25,237,2009-08-25,-18.2,-5.11,4.86,93.38,9.29,30.34
"7119",46.41,-63.35,2009,8,26,238,2009-08-26,-18.27,-12.75,6.91,87.06,9.43,72.53
"7120",46.41,-63.35,2009,8,27,239,2009-08-27,-18.99,-12.78,1.85,91.5,11.52,29.21
"7121",46.41,-63.35,2009,8,28,240,2009-08-28,-20.6,-16.66,0.15,85.19,5.66,25.55
"7122",46.41,-63.35,2009,8,29,241,2009-08-29,-23.6,-20.56,0.19,92.75,8.16,23.21
"7123",46.41,-63.35,2009,8,30,242,2009-08-30,-23.49,-17.61,0.23,95.38,6.48,31.8
"7124",46.41,-63.35,2009,8,31,243,2009-08-31,-19.59,-17.43,0.37,94.81,8.3,34.24
"7125",46.41,-63.35,2009,9,1,244,2009-09-01,-22.39,-12.87,1.26,92.25,10.72,64.27
"7126",46.41,-63.35,2009,9,2,245,2009-09-02,-23.79,-22.72,0.1,98.38,5.59,34.7
"7127",46.41,-63.35,2009,9,3,246,2009-09-03,-23.84,-17.58,0.55,98.56,8.01,28.24
"7128",46.41,-63.35,2009,9,4,247,2009-09-04,-17.24,-13.49,3.44,92,14.66,87.71
"7129",46.41,-63.35,2009,9,5,248,2009-09-05,-14.39,-11.74,2.57,93.38,8.62,61.34
"7130",46.41,-63.35,2009,9,6,249,2009-09-06,-12.82,-11.94,1.33,91.56,4.76,69.68
"7131",46.41,-63.35,2009,9,7,250,2009-09-07,-13.24,-11.02,0.56,94.69,7.21,81.6
"7132",46.41,-63.35,2009,9,8,251,2009-09-08,-18.31,-13.45,0.23,91.56,6.87,54.45
"7133",46.41,-63.35,2009,9,9,252,2009-09-09,-16.28,-0.44,7.94,96.06,11.69,33.52
"7134",46.41,-63.35,2009,9,10,253,2009-09-10,-15.35,-0.42,4.49,91.94,10.18,96.07
"7135",46.41,-63.35,2009,9,11,254,2009-09-11,-20.59,-15.79,0.73,90.12,10.01,119.91
"7136",46.41,-63.35,2009,9,12,255,2009-09-12,-18.52,-15.04,0.32,89.81,6.75,89.87
"7137",46.41,-63.35,2009,9,13,256,2009-09-13,-18.51,-16.52,0.24,92.81,6,45.8
"7138",46.41,-63.35,2009,9,14,257,2009-09-14,-18.54,-14.14,0.11,90.5,3.52,52.27
"7139",46.41,-63.35,2009,9,15,258,2009-09-15,-18.45,-11.4,2.68,97.94,7.43,74.44
"7140",46.41,-63.35,2009,9,16,259,2009-09-16,-11.32,-6.51,0.26,95.38,5.3,73.72
"7141",46.41,-63.35,2009,9,17,260,2009-09-17,-11.24,-7.25,1.41,93.81,12.28,94.63
"7142",46.41,-63.35,2009,9,18,261,2009-09-18,-11.16,-5.63,0.55,93.06,7.27,66.77
"7143",46.41,-63.35,2009,9,19,262,2009-09-19,-10.37,-8.24,0.78,86.56,9.4,71.76
"7144",46.41,-63.35,2009,9,20,263,2009-09-20,-10.72,-8.85,0.5,86,9.24,66.41
"7145",46.41,-63.35,2009,9,21,264,2009-09-21,-13.97,-10.35,0.16,90.69,2.77,61.3
"7146",46.41,-63.35,2009,9,22,265,2009-09-22,-16.32,-11.49,0,87.94,2.41,60.52
"7147",46.41,-63.35,2009,9,23,266,2009-09-23,-14.66,-8.89,0.19,92.38,3.43,66.85
"7148",46.41,-63.35,2009,9,24,267,2009-09-24,-15.1,-11.46,0.32,91.31,5.45,66.28
"7149",46.41,-63.35,2009,9,25,268,2009-09-25,-14.33,0.18,14.04,96.62,10.3,68.73
"7150",46.41,-63.35,2009,9,26,269,2009-09-26,-1.45,0.01,9.96,92.56,12.22,113.62
"7151",46.41,-63.35,2009,9,27,270,2009-09-27,-4.21,-0.96,1.95,93.38,9.16,97.87
"7152",46.41,-63.35,2009,9,28,271,2009-09-28,-13.27,-3.16,1.04,81.62,7.45,88.48
