"","Year","Month","Day","Max.Temp..Â.C.","Min.Temp..Â.C.","Total.Precip..mm."
"23472",2007,4,6,4.1,-1.2,0
"23473",2007,4,7,4.1,-2.1,18
"23474",2007,4,8,0.3,-2.2,19.2
"23475",2007,4,9,1.5,-1.6,0.8
"23476",2007,4,10,1.9,-6.8,0
"23477",2007,4,11,3.8,-4.7,0
"23478",2007,4,12,8.4,-3.1,0
"23479",2007,4,13,2,-1.2,6.8
"23480",2007,4,14,0.5,-3.4,0.6
"23481",2007,4,15,3.3,-3.8,0
"23482",2007,4,16,3.3,-1.6,0.6
"23483",2007,4,17,3,0.8,0.5
"23484",2007,4,18,2,-0.5,0
"23485",2007,4,19,2.7,-1.9,0
"23486",2007,4,20,12.1,-2.2,0
"23487",2007,4,21,7.3,-4.8,0
"23488",2007,4,22,11.5,-4.4,0
"23489",2007,4,23,21.7,4.2,0
"23490",2007,4,24,14.4,0.1,0
"23491",2007,4,25,9.6,-1.2,0
"23492",2007,4,26,12,-1.3,0
"23493",2007,4,27,12.9,-1.3,5.1
"23494",2007,4,28,8.2,0.6,6.3
"23495",2007,4,29,5.2,0.5,0
"23496",2007,4,30,6.5,0.6,4.6
"23497",2007,5,1,4.8,0.1,6.2
"23498",2007,5,2,12.5,2.5,0
"23499",2007,5,3,8.7,4.3,0
"23500",2007,5,4,6.2,2.6,1.8
"23501",2007,5,5,6.7,0.9,2
"23502",2007,5,6,7.4,1.6,0
"23503",2007,5,7,19.2,2.5,0
"23504",2007,5,8,21.6,7.9,0
"23505",2007,5,9,23.1,8.3,0
"23506",2007,5,10,19.1,7.3,0
"23507",2007,5,11,22.9,6.8,12
"23508",2007,5,12,8.1,-1.6,0
"23509",2007,5,13,11.3,-0.7,0
"23510",2007,5,14,10.8,-0.4,0
"23511",2007,5,15,16.9,4.5,0
"23512",2007,5,16,6.9,-0.1,1
"23513",2007,5,17,5.1,0,7.8
"23514",2007,5,18,8.6,1.4,0
"23515",2007,5,19,14.2,8.5,24.4
"23516",2007,5,20,15,6.7,23.4
"23517",2007,5,21,6.9,2.1,0.4
"23518",2007,5,22,4.8,-0.9,1.1
"23519",2007,5,23,8.7,-2.1,0
"23520",2007,5,24,15.4,1.5,0
"23521",2007,5,25,21,7.8,0
"23522",2007,5,26,25.3,6.9,0
"23523",2007,5,27,13.5,5,0
"23524",2007,5,28,12.4,8.2,9.6
"23525",2007,5,29,13.7,4.9,0
"23526",2007,5,30,14.5,6.2,0
"23527",2007,5,31,9,2.5,0
"23528",2007,6,1,20.6,3.9,0
"23529",2007,6,2,12.3,2.6,0
"23530",2007,6,3,15.4,2.1,0
"23531",2007,6,4,15.7,5.4,1.2
"23532",2007,6,5,22.7,11.2,0.4
"23533",2007,6,6,26.3,14.6,1.4
"23534",2007,6,7,16,7.5,17
"23535",2007,6,8,18.6,6.7,0
"23536",2007,6,9,24.4,6.5,0
"23537",2007,6,10,22.7,11.1,0
"23538",2007,6,11,21.6,11,0
"23539",2007,6,12,17,6.2,0
"23540",2007,6,13,16,5.9,0
"23541",2007,6,14,15.3,4.4,0
"23542",2007,6,15,23,4.5,0
"23543",2007,6,16,25.1,12.4,0
"23544",2007,6,17,23,12.8,0.2
"23545",2007,6,18,15.9,9.2,3.2
"23546",2007,6,19,12,3.1,0
"23547",2007,6,20,20.9,2.7,0
"23548",2007,6,21,14,11.9,17.4
"23549",2007,6,22,19.3,10,0.2
"23550",2007,6,23,17.7,9.9,3.8
"23551",2007,6,24,19.5,11.6,0.6
"23552",2007,6,25,23.3,12.6,0
"23553",2007,6,26,23.1,14.1,9.8
"23554",2007,6,27,22.9,12.5,0
"23555",2007,6,28,20.4,10.9,12.6
"23556",2007,6,29,19.1,11.7,0
"23557",2007,6,30,20.8,11.1,1.8
"23558",2007,7,1,19.7,9.3,4
"23559",2007,7,2,16.8,5.3,2.4
"23560",2007,7,3,18.1,5.1,0
"23561",2007,7,4,23.3,9.8,0
"23562",2007,7,5,19.8,13.6,7.8
"23563",2007,7,6,20.5,14.9,0.4
"23564",2007,7,7,21.6,14.1,0
"23565",2007,7,8,19.1,11.7,14.3
"23566",2007,7,9,17.1,11.6,0
"23567",2007,7,10,18.8,12.3,0
"23568",2007,7,11,24.5,12.7,0
"23569",2007,7,12,24.1,18.1,11.4
"23570",2007,7,13,25.6,15.6,0
"23571",2007,7,14,24.6,15.3,0
"23572",2007,7,15,25.4,16,0
"23573",2007,7,16,25.4,16.2,0
"23574",2007,7,17,26.1,14.7,0
"23575",2007,7,18,26.2,16,0
"23576",2007,7,19,22.5,18.1,1
"23577",2007,7,20,22.9,19,33.2
"23578",2007,7,21,20.9,17.9,6
"23579",2007,7,22,22.3,15.5,0
"23580",2007,7,23,25.3,14,0
"23581",2007,7,24,27.3,18,0
"23582",2007,7,25,27.7,16.8,0
"23583",2007,7,26,30,19,0
"23584",2007,7,27,30.4,20.2,0
"23585",2007,7,28,29.2,20.3,0
"23586",2007,7,29,27.6,19.2,5.8
"23587",2007,7,30,25.1,19.4,0
"23588",2007,7,31,27.4,17.9,0
"23589",2007,8,1,23.3,16.4,0
"23590",2007,8,2,26.4,15.8,0
"23591",2007,8,3,29.2,18.9,0.6
"23592",2007,8,4,25.9,16.7,46.4
"23593",2007,8,5,22.1,13.1,0
"23594",2007,8,6,24.4,12,4
"23595",2007,8,7,23.4,14.9,0
"23596",2007,8,8,24.5,14.5,19.8
"23597",2007,8,9,18.3,13,5.8
"23598",2007,8,10,23.8,11.5,0
"23599",2007,8,11,26.1,15.3,0
"23600",2007,8,12,24,15.9,0
"23601",2007,8,13,20.9,15.6,5
"23602",2007,8,14,22.6,13.4,0
"23603",2007,8,15,21.7,10.1,0.8
"23604",2007,8,16,23.2,15.5,1.1
"23605",2007,8,17,19.4,10.2,6.2
"23606",2007,8,18,18.4,11.5,31.4
"23607",2007,8,19,16.9,8.4,3
"23608",2007,8,20,17.3,10,0
"23609",2007,8,21,22.6,8.6,0
"23610",2007,8,22,20.2,5.6,0
"23611",2007,8,23,20.4,4.1,0
"23612",2007,8,24,18.6,15.2,22.5
"23613",2007,8,25,25.9,17.9,0.3
"23614",2007,8,26,26.8,18.2,0
"23615",2007,8,27,21.1,10.9,0
"23616",2007,8,28,24.4,10.7,0
"23617",2007,8,29,24.6,15.3,0
"23618",2007,8,30,25.9,16.4,0
"23619",2007,8,31,24.3,16.4,3.6
"23620",2007,9,1,18.7,13.8,3.6
"23621",2007,9,2,18.4,12.5,0
"23622",2007,9,3,21.7,13.8,0
"23623",2007,9,4,18.2,10.3,0
"23624",2007,9,5,12.5,7.1,4.9
"23625",2007,9,6,17.1,6.7,5.2
"23626",2007,9,7,23.3,14.1,0
"23627",2007,9,8,27.2,16.2,0
"23628",2007,9,9,17.7,9.8,0
"23629",2007,9,10,18.3,8.3,0
"23630",2007,9,11,19.5,12.6,26.5
"23631",2007,9,12,20.4,12.4,0.4
"23632",2007,9,13,16.3,6,0
"23633",2007,9,14,18,5.4,0
"23634",2007,9,15,20.2,11.7,14.4
"23635",2007,9,16,13.9,5.5,0.2
"23636",2007,9,17,17.7,4.9,0
"23637",2007,9,18,18.9,4.4,0
"23638",2007,9,19,20.1,10.1,0
"23639",2007,9,20,21.4,12.8,0
"23640",2007,9,21,20,7.1,0
"23641",2007,9,22,19.8,9.4,0
"23642",2007,9,23,21.6,11.8,0
"23643",2007,9,24,13.1,7.2,0.8
"23644",2007,9,25,19.1,6.6,0.6
"23645",2007,9,26,26.5,15.3,0
"23646",2007,9,27,18.4,11,0.8
"23647",2007,9,28,21.1,12.2,23.2
"23648",2007,9,29,13.5,8.5,0
"23649",2007,9,30,11.5,1.1,0
"23650",2007,10,1,15.7,2.7,0
"23651",2007,10,2,18.4,10.4,0
"23652",2007,10,3,20.9,11.4,0
"23653",2007,10,4,22.5,11.3,0
"23654",2007,10,5,21.4,9.3,0
"23655",2007,10,6,15.1,7.4,0
"23656",2007,10,7,9.9,7.7,0
"23657",2007,10,8,11.4,3.1,0
"23658",2007,10,9,11.9,1.3,0.6
"23659",2007,10,10,12.8,2.1,0
"23660",2007,10,11,14.8,9,0.2
"23661",2007,10,12,13.5,10.4,20.9
"23662",2007,10,13,14.4,9.2,0
"23663",2007,10,14,12.8,4.8,3.8
"23664",2007,10,15,8.9,5.4,1.4
"23665",2007,10,16,9.1,4.1,3.4
"23666",2007,10,17,10.4,1.5,0
"23667",2007,10,18,12.7,0.6,0
"23668",2007,10,19,16.3,-0.1,2.1
"23669",2007,10,20,19.3,13,14.6
"23670",2007,10,21,16.9,12.1,0.6
"23671",2007,10,22,20.3,9.7,0
"23672",2007,10,23,19.8,11,3.4
"23673",2007,10,24,16.5,5.1,0.8
"23674",2007,10,25,11,3.8,0
"23675",2007,10,26,11.5,0.4,0
"23676",2007,10,27,15.8,6.9,0.3
"23677",2007,10,28,16.6,3.3,0.5
"23678",2007,10,29,4.1,1.5,0
"23679",2007,10,30,5.3,-0.2,0.2
"23680",2007,10,31,9.4,1.6,0
"23681",2007,11,1,17.8,6.7,0.6
"23682",2007,11,2,7.5,-2.8,0
"23683",2007,11,3,16.3,-1.9,25.6
"23684",2007,11,4,17.8,1.3,2.6
"23685",2007,11,5,7.8,-3.6,0
"23686",2007,11,6,9.6,-2.2,0.2
"23687",2007,11,7,10.9,-0.1,17.6
"23688",2007,11,8,8.5,0.1,0.2
"23689",2007,11,9,5.9,0.5,0
"23690",2007,11,10,3.9,0.2,21.4
"23691",2007,11,11,3.6,0.7,25
"23692",2007,11,12,2.1,-2.1,0.4
"23693",2007,11,13,3.8,-3,6.6
"23694",2007,11,14,8.7,0.5,0
"23695",2007,11,15,15.3,8,5
"23696",2007,11,16,18.1,3.6,2.6
"23697",2007,11,17,3.9,-0.9,0
"23698",2007,11,18,3.1,-2.4,0.4
"23699",2007,11,19,1.7,-4.1,0
"23700",2007,11,20,2.8,-6.8,0
"23701",2007,11,21,3.9,-0.9,0
"23702",2007,11,22,9.3,0.6,0.6
"23703",2007,11,23,11.6,-2.7,0.4
"23704",2007,11,24,-2.7,-8.1,2
"23705",2007,11,25,3.6,-7.5,0
"23706",2007,11,26,7.5,2.3,3.4
"23707",2007,11,27,12.8,2.3,15.6
"23708",2007,11,28,3.3,-6.7,0
"23709",2007,11,29,6.2,-7.4,4.6
"23710",2007,11,30,3.8,-6.2,0
"23711",2007,12,1,-3.2,-9.7,13.4
"23712",2007,12,2,-0.8,-7.2,0.6
"23713",2007,12,3,0.9,-3.2,3.4
"23714",2007,12,4,0.2,-2.2,33.2
"23715",2007,12,5,-2.1,-9.7,0.4
"23716",2007,12,6,-3.3,-10.1,1.6
"23717",2007,12,7,-1.2,-12.2,1.8
"23718",2007,12,8,0.9,-2.8,3.4
"23719",2007,12,9,-7.7,-15.1,0
"23720",2007,12,10,-10.1,-16.7,0
"23721",2007,12,11,-5,-10.7,0
"23722",2007,12,12,-0.5,-9.5,4
"23723",2007,12,13,-9.5,-12,0
"23724",2007,12,14,-3.8,-14.4,4.2
"23725",2007,12,15,-7.4,-12.4,2.2
"23726",2007,12,16,2,-12.1,16.6
"23727",2007,12,17,4.9,-8.7,1.4
"23728",2007,12,18,-7.3,-9.9,0
"23729",2007,12,19,-8.7,-14.2,0
"23730",2007,12,20,-4.8,-12.9,0
"23731",2007,12,21,-5.5,-6.8,0
"23732",2007,12,22,-3.8,-10.2,0
"23733",2007,12,23,4.1,-3.8,0
"23734",2007,12,24,7.8,-0.9,3
"23735",2007,12,25,1.3,-5.3,0
"23736",2007,12,26,0.5,-7.8,0
"23737",2007,12,27,-0.1,-7.7,10.2
"23738",2007,12,28,-1.9,-4.4,5.2
"23739",2007,12,29,0.2,-7.1,19
"23740",2007,12,30,-0.5,-9.7,0
"23741",2007,12,31,-1.3,-9.3,32
"23742",2008,1,1,-4,-10.5,0
"23743",2008,1,2,-0.8,-12,21.4
"23744",2008,1,3,-8.9,-13.9,7
"23745",2008,1,4,-6.5,-16.6,0
"23746",2008,1,5,-3.8,-8.8,0
"23747",2008,1,6,0.8,-4.2,0
"23748",2008,1,7,5.1,-0.9,1.2
"23749",2008,1,8,6.5,2,1.6
"23750",2008,1,9,8,2.4,0
"23751",2008,1,10,5.2,-0.5,0
"23752",2008,1,11,2.7,-4.3,14.2
"23753",2008,1,12,7.8,-0.6,0
"23754",2008,1,13,-0.5,-7.1,0
"23755",2008,1,14,-1.9,-8.7,5.4
"23756",2008,1,15,-0.5,-1.9,17.2
"23757",2008,1,16,-1.3,-3.9,4.2
"23758",2008,1,17,-3.6,-11.2,0.8
"23759",2008,1,18,3.9,-9,10.4
"23760",2008,1,19,-0.8,-5.7,0
"23761",2008,1,20,-3.6,-19.4,6.4
"23762",2008,1,21,-17.5,-22,0
"23763",2008,1,22,0.3,-19.1,2
"23764",2008,1,23,-3.2,-10.9,0.2
"23765",2008,1,24,-9,-19.1,0
"23766",2008,1,25,-13.8,-18.4,0
"23767",2008,1,26,-14,-19.3,0
"23768",2008,1,27,-10,-20.5,0
"23769",2008,1,28,0.6,-10.5,30.6
"23770",2008,1,29,0.5,-1.6,2.2
"23771",2008,1,30,6.6,-1.9,9.8
"23772",2008,1,31,2,-7.3,0
"23773",2008,2,1,-3.3,-9.7,3
"23774",2008,2,2,5.8,-6,17
"23775",2008,2,3,-5,-8.9,0
"23776",2008,2,4,-5.7,-10.8,0
"23777",2008,2,5,-2.6,-12.7,15
"23778",2008,2,6,-1.3,-4.5,1
"23779",2008,2,7,-4.4,-9,1
"23780",2008,2,8,-3.2,-12.1,0
"23781",2008,2,9,-2.3,-8.5,0
"23782",2008,2,10,-1,-4.3,12.2
"23783",2008,2,11,-2.7,-9,21
"23784",2008,2,12,-6.6,-11.7,0
"23785",2008,2,13,6.8,-13.7,32.2
"23786",2008,2,14,7,-7.8,9
"23787",2008,2,15,0.2,-9.4,4
"23788",2008,2,16,-6,-17.7,0
"23789",2008,2,17,-2.3,-18.3,0.8
"23790",2008,2,18,8.5,-2.9,47.6
"23791",2008,2,19,8.8,-1.5,2.4
"23792",2008,2,20,-0.9,-10.8,6.8
"23793",2008,2,21,-9.7,-14.8,0
"23794",2008,2,22,-4.7,-15.2,1
"23795",2008,2,23,-5.1,-12.2,2
"23796",2008,2,24,-1.5,-12.1,0
"23797",2008,2,25,2.2,-5.5,0
"23798",2008,2,26,3.9,-6.4,1
"23799",2008,2,27,5.3,-5.3,10.6
"23800",2008,2,28,-5.1,-11.9,6.2
"23801",2008,2,29,-10.1,-19,0
"23802",2008,3,1,0,-16.2,11
"23803",2008,3,2,0.9,-7.3,12.6
"23804",2008,3,3,-0.7,-10,0
"23805",2008,3,4,6.7,-6.9,0
"23806",2008,3,5,7.5,-9.6,10.4
"23807",2008,3,6,5.5,-4.6,0
"23808",2008,3,7,6.1,-6.7,0
"23809",2008,3,8,5.9,-1.3,44.2
"23810",2008,3,9,3.9,-9.7,9.8
"23811",2008,3,10,-6.9,-13.1,0
"23812",2008,3,11,-0.7,-10.3,0
"23813",2008,3,12,1.7,-5.1,0
"23814",2008,3,13,-1.9,-12.5,1
"23815",2008,3,14,-6.2,-12.7,0
"23816",2008,3,15,-2.6,-12.7,0
"23817",2008,3,16,-2.8,-10.3,0
"23818",2008,3,17,-2.1,-7.9,0
"23819",2008,3,18,-5.4,-9.6,0
"23820",2008,3,19,-1.8,-8.6,0
"23821",2008,3,20,4.9,-5.1,9.7
"23822",2008,3,21,4,-8,2.6
"23823",2008,3,22,-5.5,-8.4,1.2
"23824",2008,3,23,-5.4,-10.5,0
"23825",2008,3,24,-2.4,-13,0
"23826",2008,3,25,-5,-11.5,0
"23827",2008,3,26,1.3,-11.1,0.6
"23828",2008,3,27,2.6,-3.4,0
"23829",2008,3,28,-0.1,-4.2,2
"23830",2008,3,29,-1.6,-6.6,1.8
"23831",2008,3,30,-2.2,-8.2,2.8
"23832",2008,3,31,3.6,-7.4,0.8
"23833",2008,4,1,7.1,-0.7,16.2
"23834",2008,4,2,7.3,-3.1,1.8
"23835",2008,4,3,4.3,-4.7,0
"23836",2008,4,4,10.4,-1.4,1.2
"23837",2008,4,5,3.5,0.1,2
"23838",2008,4,6,7.3,-3.8,0
"23839",2008,4,7,8.4,-5.3,0
"23840",2008,4,8,7.9,-2,0
"23841",2008,4,9,14.8,-1.6,0
"23842",2008,4,10,10.4,1.8,2.6
"23843",2008,4,11,3.6,0.8,0
"23844",2008,4,12,6.4,0.1,8.4
"23845",2008,4,13,3.4,-1,0.9
"23846",2008,4,14,3.7,-1,1
"23847",2008,4,15,7.5,-2,0
"23848",2008,4,16,14.2,-3.3,0
"23849",2008,4,17,18.8,3.3,0
"23850",2008,4,18,13.1,-0.1,0
"23851",2008,4,19,6.9,-3.8,0
"23852",2008,4,20,8.1,-4.3,0
"23853",2008,4,21,12.5,2,0
"23854",2008,4,22,16.7,0.1,0
"23855",2008,4,23,9.8,0.2,1
"23856",2008,4,24,2.5,-0.8,20.4
"23857",2008,4,25,4.1,-0.7,0.8
"23858",2008,4,26,8.4,-0.9,0
"23859",2008,4,27,9.7,-1.9,0
"23860",2008,4,28,9.9,-0.8,0
"23861",2008,4,29,16,6.5,0
"23862",2008,4,30,8.4,5,18.2
"23863",2008,5,1,5,1.7,26.6
"23864",2008,5,2,7.7,2.2,3.4
"23865",2008,5,3,10,-0.8,0
"23866",2008,5,4,19,-2.3,0
"23867",2008,5,5,15.4,6.6,0
"23868",2008,5,6,18.1,4.4,0
"23869",2008,5,7,20.4,3.9,0
"23870",2008,5,8,11.9,3.6,14.4
"23871",2008,5,9,9.7,3.9,0
"23872",2008,5,10,8.4,3.9,0
"23873",2008,5,11,7.2,3.7,2.6
"23874",2008,5,12,9.3,1.6,0
"23875",2008,5,13,8.4,1.5,0
"23876",2008,5,14,11.1,1.6,0
"23877",2008,5,15,12.2,1.7,11.8
"23878",2008,5,16,10.7,1.9,4.4
"23879",2008,5,17,10.1,3.3,8.2
"23880",2008,5,18,17.1,5.4,0
"23881",2008,5,19,13.8,7.2,23.6
"23882",2008,5,20,14.8,5.8,0
"23883",2008,5,21,7.8,4.6,12.8
"23884",2008,5,22,18.6,4.4,1
"23885",2008,5,23,10.9,5.9,2.4
"23886",2008,5,24,10.1,6.2,0.6
"23887",2008,5,25,16.2,6.2,0
"23888",2008,5,26,21.7,8.9,0
"23889",2008,5,27,21.9,9.1,6.8
"23890",2008,5,28,14,7.1,0
"23891",2008,5,29,16.5,6.8,0.6
"23892",2008,5,30,16.7,5.7,0
"23893",2008,5,31,15.7,7.5,8.6
"23894",2008,6,1,19.5,10,1.2
"23895",2008,6,2,14.6,9.6,0
"23896",2008,6,3,21.9,9,1.8
"23897",2008,6,4,15.6,8.9,3.4
"23898",2008,6,5,16.5,4.2,0.4
"23899",2008,6,6,18.3,4.7,0
"23900",2008,6,7,20.6,11,0
"23901",2008,6,8,20.2,13.7,0
"23902",2008,6,9,19.1,8.9,0
"23903",2008,6,10,16.7,10,0
"23904",2008,6,11,20.6,11.8,2
"23905",2008,6,12,18.4,13.4,0
"23906",2008,6,13,13.8,10.4,0
"23907",2008,6,14,13.1,8.8,0
"23908",2008,6,15,15.9,8.9,0
"23909",2008,6,16,16.1,7.9,0
"23910",2008,6,17,19,9.3,0
"23911",2008,6,18,18.1,11.6,5.4
"23912",2008,6,19,20.1,11.5,0
"23913",2008,6,20,22.4,12.5,0
"23914",2008,6,21,21.2,11.9,0
"23915",2008,6,22,25.3,12.6,0
"23916",2008,6,23,25.7,15.9,0.4
"23917",2008,6,24,24.5,16.3,2.2
"23918",2008,6,25,23.1,16,0.2
"23919",2008,6,26,21.2,14.9,4.4
"23920",2008,6,27,18.2,11.8,16.6
"23921",2008,6,28,17.1,10.8,0
"23922",2008,6,29,13.8,11.2,21.2
"23923",2008,6,30,26.3,13.6,1.8
"23924",2008,7,1,26.6,18,0
"23925",2008,7,2,27.9,17.4,0
"23926",2008,7,3,26.8,18.1,0
"23927",2008,7,4,22.6,14.6,0.2
"23928",2008,7,5,25.9,12.7,0
"23929",2008,7,6,27.4,15.6,0
"23930",2008,7,7,27.4,15.2,0
"23931",2008,7,8,29.6,16.8,0
"23932",2008,7,9,28.7,20.1,0
"23933",2008,7,10,22.8,17.7,0
"23934",2008,7,11,23.1,13.4,0
"23935",2008,7,12,23.1,13.2,0
"23936",2008,7,13,26.2,13.5,0
"23937",2008,7,14,23.5,16.8,3
"23938",2008,7,15,25.6,18.9,0.8
"23939",2008,7,16,28.6,15.6,0
"23940",2008,7,17,28.1,17,0
"23941",2008,7,18,25.9,17,3
"23942",2008,7,19,21.8,16.3,13.2
"23943",2008,7,20,24.4,14.6,0
"23944",2008,7,21,21,17.2,3.4
"23945",2008,7,22,20.9,16.5,0.2
"23946",2008,7,23,22.3,16.2,0
"23947",2008,7,24,27.7,14.1,0
"23948",2008,7,25,28.9,20.5,0.8
"23949",2008,7,26,25.3,18.7,7.6
"23950",2008,7,27,27.2,17,0
"23951",2008,7,28,23.2,17.8,2.2
"23952",2008,7,29,26.2,17.3,0
"23953",2008,7,30,23.3,13.2,0
"23954",2008,7,31,24.3,13,0
"23955",2008,8,1,24.7,16.7,0
"23956",2008,8,2,19.5,17.1,10.8
"23957",2008,8,3,18.9,16.7,57
"23958",2008,8,4,19.8,13.3,32.2
"23959",2008,8,5,17,12.7,1
"23960",2008,8,6,18.4,10.7,0.2
"23961",2008,8,7,19.1,11.2,5
"23962",2008,8,8,21.6,13.5,1
"23963",2008,8,9,22.3,15.6,18.2
"23964",2008,8,10,22.5,16.5,0
"23965",2008,8,11,23,16.3,0
"23966",2008,8,12,18.7,16,4.2
"23967",2008,8,13,22.6,16,7.8
"23968",2008,8,14,21.5,15,0
"23969",2008,8,15,23,15.6,0.2
"23970",2008,8,16,20.2,16,14
"23971",2008,8,17,24.4,13.2,3.8
"23972",2008,8,18,23.8,11.9,0
"23973",2008,8,19,23.3,12.6,33.4
"23974",2008,8,20,15.8,11.9,1.8
"23975",2008,8,21,22.9,11.6,0
"23976",2008,8,22,27.5,14.8,0
"23977",2008,8,23,26.1,16.3,0
"23978",2008,8,24,24.8,15,0
"23979",2008,8,25,24.7,16.8,30.2
"23980",2008,8,26,18.8,13.9,0.6
"23981",2008,8,27,20.9,13.3,0
"23982",2008,8,28,21.3,14.2,1.8
"23983",2008,8,29,20.9,14.5,0.6
"23984",2008,8,30,20.9,16.2,1.4
"23985",2008,8,31,21.8,14.8,15
"23986",2008,9,1,18.5,13.5,38
"23987",2008,9,2,20.4,11.4,0
"23988",2008,9,3,20.5,15,9.8
"23989",2008,9,4,22.7,15.6,0.4
"23990",2008,9,5,20.8,12.8,0
"23991",2008,9,6,24.2,17.6,0.8
"23992",2008,9,7,20.1,16.9,88.2
"23993",2008,9,8,19.5,13.9,0
"23994",2008,9,9,22.6,13.3,1
"23995",2008,9,10,17,8.9,0
"23996",2008,9,11,17.7,8.4,0
"23997",2008,9,12,17.9,10,0
"23998",2008,9,13,15.8,13.2,0
"23999",2008,9,14,18.2,14.6,0.2
"24000",2008,9,15,23.3,13.4,0
"24001",2008,9,16,15,7.2,0
"24002",2008,9,17,19.5,6.6,0
"24003",2008,9,18,14,5.9,1.4
"24004",2008,9,19,13.8,2,0
"24005",2008,9,20,17.9,9.4,0
"24006",2008,9,21,15,3,0
"24007",2008,9,22,14.1,1.6,0
"24008",2008,9,23,12.6,4,0.2
"24009",2008,9,24,14.4,3.3,0
"24010",2008,9,25,19.5,4.2,0
"24011",2008,9,26,19,11.2,0
"24012",2008,9,27,18.8,12.2,2.8
"24013",2008,9,28,21.2,15.9,4.6
"24014",2008,9,29,17.2,11.1,8.6
"24015",2008,9,30,12.5,7.3,0.8
"24016",2008,10,1,14.6,6.9,0
"24017",2008,10,2,16.1,9.3,8.6
"24018",2008,10,3,16.3,7.5,7.6
"24019",2008,10,4,12.2,8.1,0
"24020",2008,10,5,12.9,6.5,0
"24021",2008,10,6,11.6,4.7,0
"24022",2008,10,7,9.5,5.6,0.6
"24023",2008,10,8,11.1,5.3,0
"24024",2008,10,9,13.5,8.5,1.2
"24025",2008,10,10,15.8,9.9,0
"24026",2008,10,11,13.2,2.5,0
"24027",2008,10,12,14.1,0.6,0
"24028",2008,10,13,11.4,3.3,2.2
"24029",2008,10,14,13.2,1.3,0.6
"24030",2008,10,15,13.8,5.7,0.2
"24031",2008,10,16,13.9,6.3,11
"24032",2008,10,17,11.5,2.7,1.4
"24033",2008,10,18,8.4,1.7,0
"24034",2008,10,19,8.7,-3.4,0.2
"24035",2008,10,20,9.3,-4,0
"24036",2008,10,21,10,5.8,0.6
"24037",2008,10,22,6.5,2,8.6
"24038",2008,10,23,6.1,-0.3,0
"24039",2008,10,24,10.1,1,0
"24040",2008,10,25,12.7,0.9,0
"24041",2008,10,26,15.5,6.2,0
"24042",2008,10,27,16.4,13,13.8
"24043",2008,10,28,16.7,11.1,1.6
"24044",2008,10,29,14.3,6.8,0
"24045",2008,10,30,7.3,2.5,0
"24046",2008,10,31,6.8,2.5,3.2
"24047",2008,11,1,6.3,1,0
"24048",2008,11,2,2.6,-2.3,1.2
"24049",2008,11,3,7.1,-1.6,0
"24050",2008,11,4,9.8,5,0
"24051",2008,11,5,14.5,8.9,0
"24052",2008,11,6,17.8,10.7,0.6
"24053",2008,11,7,15.8,12.8,11.8
"24054",2008,11,8,13.7,10.1,0
"24055",2008,11,9,16.9,9.7,0
"24056",2008,11,10,9.8,5.4,0
"24057",2008,11,11,7.9,2.5,0.6
"24058",2008,11,12,5.6,0.5,0
"24059",2008,11,13,6.1,-1.5,0
"24060",2008,11,14,9.1,3.9,1.6
"24061",2008,11,15,16.1,8.8,6.4
"24062",2008,11,16,18.1,6.5,16.4
"24063",2008,11,17,7.3,1.9,0
"24064",2008,11,18,4.7,-1.1,3.2
"24065",2008,11,19,4.7,0.2,32.6
"24066",2008,11,20,0.4,-5.8,0.8
"24067",2008,11,21,-1.8,-6.4,0
"24068",2008,11,22,3.9,-6.5,32.4
"24069",2008,11,23,-4.2,-7,0
"24070",2008,11,24,-3.3,-12.8,0
"24071",2008,11,25,1.2,-14.2,0
"24072",2008,11,26,5.1,1.1,3.8
"24073",2008,11,27,3.6,-0.2,0
"24074",2008,11,28,4.8,-0.2,2.4
"24075",2008,11,29,6.8,-2.4,0.6
"24076",2008,11,30,2.2,-2.5,0
"24077",2008,12,1,13.2,0,19.8
"24078",2008,12,2,8.8,2.2,0
"24079",2008,12,3,4.6,-1.5,0
"24080",2008,12,4,8.5,-2.3,1
"24081",2008,12,5,5.5,-6.1,0
"24082",2008,12,6,-1.9,-8.5,0
"24083",2008,12,7,2.9,-3.8,19.4
"24084",2008,12,8,0.4,-9.5,12.4
"24085",2008,12,9,3.9,-11.3,7.4
"24086",2008,12,10,12.2,-0.3,33.2
"24087",2008,12,11,-0.1,-1.8,1
"24088",2008,12,12,15.9,-0.8,24.2
"24089",2008,12,13,4.5,-8.5,1
"24090",2008,12,14,0.9,-9.5,0.2
"24091",2008,12,15,12.1,0.7,0
"24092",2008,12,16,12.6,-6.6,1.6
"24093",2008,12,17,-1.5,-6.9,9.4
"24094",2008,12,18,-1.5,-9.2,1
"24095",2008,12,19,-6.7,-15.2,0
"24096",2008,12,20,-8.1,-10.5,2
"24097",2008,12,21,-3.9,-14.1,2.4
"24098",2008,12,22,0.7,-9.2,17.6
"24099",2008,12,23,-9.1,-13.1,0
"24100",2008,12,24,2.4,-11.9,5
"24101",2008,12,25,7.6,-9.2,19
"24102",2008,12,26,-9.2,-13.2,0.2
"24103",2008,12,27,-0.8,-14.8,0.6
"24104",2008,12,28,8.6,-0.8,2.2
"24105",2008,12,29,7.3,-2.9,0
"24106",2008,12,30,-1.3,-3.7,0.4
"24107",2008,12,31,-3.3,-5.7,3.6
