"","Year","Month","Day","Max.Temp..Â.C.","Min.Temp..Â.C.","Total.Precip..mm."
"12427",2005,1,8,-2,-8,2
"12428",2005,1,9,-4,-6.5,2
"12429",2005,1,10,-0.5,-8,5
"12430",2005,1,11,-9,-10,0
"12431",2005,1,12,-4,-16.5,0
"12432",2005,1,13,11.5,-10.5,0
"12433",2005,1,14,13.5,3.5,8.2
"12434",2005,1,15,-7.5,-9.5,0
"12435",2005,1,16,-4.5,-16.5,5
"12436",2005,1,17,-4.5,-8,27
"12437",2005,1,18,-13.5,-15,0
"12438",2005,1,19,-8,-20,0
"12439",2005,1,20,-3.5,-20,18
"12440",2005,1,21,-16,-18,0
"12441",2005,1,22,-10.5,-19,2
"12442",2005,1,23,-8,-20,35
"12443",2005,1,24,-8,-10,10
"12444",2005,1,25,-13.5,-15.5,0
"12445",2005,1,26,-16,-23,0
"12446",2005,1,27,-15,-28,0
"12447",2005,1,28,-14.5,-17.5,0
"12448",2005,1,29,-10,-17,0
"12449",2005,1,30,-5.5,-12,0
"12450",2005,1,31,-10,-12.5,0
"12451",2005,2,1,-4,-23,0
"12452",2005,2,2,-6,-18,0
"12453",2005,2,3,-2,-14,0
"12454",2005,2,4,-1,-7.5,0
"12455",2005,2,5,-2,-7,0
"12456",2005,2,6,-3,-6.5,0
"12457",2005,2,7,3,-16.5,0
"12458",2005,2,8,7,-6,0
"12459",2005,2,9,6,-1,0
"12460",2005,2,10,5.5,-2.5,5
"12461",2005,2,11,5.5,-2.5,1
"12462",2005,2,12,-1,-5.5,0
"12463",2005,2,13,-4,-13,0
"12464",2005,2,14,-3,-10,0
"12465",2005,2,15,2,-10,1
"12466",2005,2,16,7,-0.5,1
"12467",2005,2,17,6,-1,0
"12468",2005,2,18,-4.5,-6,0
"12469",2005,2,19,-9.5,-13.5,0
"12470",2005,2,20,-11.5,-18,2.5
"12471",2005,2,21,-11,-19,0
"12472",2005,2,22,-9,-17,1
"12473",2005,2,23,-8.5,-11,2
"12474",2005,2,24,-9,-15,0
"12475",2005,2,25,-9,-18,4
"12476",2005,2,26,-3,-10,2
"12477",2005,2,27,-4,-10,3
"12478",2005,2,28,-2,-11,0
"12479",2005,3,1,4,-5,5.5
"12480",2005,3,2,3,-1,2
"12481",2005,3,3,-4,-7,1
"12482",2005,3,4,-7,-13.5,1
"12483",2005,3,5,-4,-11,0
"12484",2005,3,6,-1,-15,2.5
"12485",2005,3,7,1,-10,2
"12486",2005,3,8,9.5,-10,12
"12487",2005,3,9,1,-3,0
"12488",2005,3,10,-4,-14.5,0
"12489",2005,3,11,-4,-13,0
"12490",2005,3,12,-4,-12,0
"12491",2005,3,13,-2,-6.5,5.5
"12492",2005,3,14,1,-5.5,1.5
"12493",2005,3,15,2.5,-1,4.5
"12494",2005,3,16,1,-1,1
"12495",2005,3,17,1,-2,10.5
"12496",2005,3,18,0,-1,5
"12497",2005,3,19,-1,-1.5,1
"12498",2005,3,20,2,-5,3
"12499",2005,3,21,1,-1.5,0
"12500",2005,3,22,2,-2,0
"12501",2005,3,23,4,-8,0
"12502",2005,3,24,0,-6.5,0
"12503",2005,3,25,5,-6.5,1
"12504",2005,3,26,-0.5,-6,0
"12505",2005,3,27,6.5,-9,0
"12506",2005,3,28,9,-3,30.2
"12507",2005,3,29,8,4,20.2
"12508",2005,3,30,-1,-1,0
"12509",2005,3,31,0.5,-1,0
"12510",2005,4,1,5,-1,0
"12511",2005,4,2,8.5,0,0
"12512",2005,4,3,8,1,9.8
"12513",2005,4,4,9,2,1.6
"12514",2005,4,5,8,3,0
"12515",2005,4,6,14,3,0
"12516",2005,4,7,7,0,6
"12517",2005,4,8,5.5,1.5,8
"12518",2005,4,9,6,-1.5,0
"12519",2005,4,10,12,-3,1
"12520",2005,4,11,0.5,-1,16
"12521",2005,4,12,5,-2,3
"12522",2005,4,13,6,-5,0
"12523",2005,4,14,1,-1,0
"12524",2005,4,15,3,-2,0
"12525",2005,4,16,17,-5.5,0
"12526",2005,4,17,19,0,0
"12527",2005,4,18,6,4,0
"12528",2005,4,19,13.5,0,0
"12529",2005,4,20,10,2,6
"12530",2005,4,21,4,-2,0
"12531",2005,4,22,11.5,-2,0
"12532",2005,4,23,11,1.5,12.2
"12533",2005,4,24,17.5,5,0.8
"12534",2005,4,25,11,7,37
"12535",2005,4,26,11,6,1
"12536",2005,4,27,4,0,0.2
"12537",2005,4,28,7.5,2,0.8
"12538",2005,4,29,14.5,6,0.3
"12539",2005,4,30,14,0,8.4
"12540",2005,5,1,11.5,7,11.4
"12541",2005,5,2,14.5,8,0
"12542",2005,5,3,15,5,0
"12543",2005,5,4,14.5,3.5,0.2
"12544",2005,5,5,13.5,5,0
"12545",2005,5,6,17.5,0.5,0
"12546",2005,5,7,12.5,8,22.2
"12547",2005,5,8,6,4,9.4
"12548",2005,5,9,7,3,0.6
"12549",2005,5,10,10,4,0
"12550",2005,5,11,15,2,0
"12551",2005,5,12,5.5,2,0.4
"12552",2005,5,13,4,-0.5,0
"12553",2005,5,14,8,-1.5,0
"12554",2005,5,15,7.5,3.5,0
"12555",2005,5,16,5,2,6
"12556",2005,5,17,10,3,0.2
"12557",2005,5,18,10,-2.5,0
"12558",2005,5,19,7,3.5,24.2
"12559",2005,5,20,5,3,7.6
"12560",2005,5,21,6.5,3,1.4
"12561",2005,5,22,9,4,4.3
"12562",2005,5,23,10.5,5,0
"12563",2005,5,24,8,3.5,0
"12564",2005,5,25,10,3.5,0
"12565",2005,5,26,7.5,4.5,4.6
"12566",2005,5,27,11,6,0.3
"12567",2005,5,28,11,5,1.3
"12568",2005,5,29,12,5,0.2
"12569",2005,5,30,16,5,0
"12570",2005,5,31,18.5,7,0
"12571",2005,6,1,25.5,9.5,0
"12572",2005,6,2,28,12,0
"12573",2005,6,3,27,13,0
"12574",2005,6,4,18.5,9.5,1
"12575",2005,6,5,13,9,0.2
"12576",2005,6,6,17,-1,6
"12577",2005,6,7,20,10,3.4
"12578",2005,6,8,18.5,14,0
"12579",2005,6,9,22.5,11,0
"12580",2005,6,10,28.5,15,1.6
"12581",2005,6,11,16,9.5,0
"12582",2005,6,12,21,9,6.8
"12583",2005,6,13,14.5,10,32.2
"12584",2005,6,14,15,11,0
"12585",2005,6,15,18.5,7,1.8
"12586",2005,6,16,12,9,10.8
"12587",2005,6,17,13,9,3.8
"12588",2005,6,18,12,9,1.6
"12589",2005,6,19,15,9,0
"12590",2005,6,20,21.5,2,0
"12591",2005,6,21,25.5,14.5,4.6
"12592",2005,6,22,16,12.5,4.6
"12593",2005,6,23,18.5,5,0
"12594",2005,6,24,25,10.5,2.4
"12595",2005,6,25,29.5,14.5,0
"12596",2005,6,26,18.5,15,0
"12597",2005,6,27,25,13.5,0
"12598",2005,6,28,26.5,15,0
"12599",2005,6,29,28.5,20,0
"12600",2005,6,30,16.5,12,0
"12601",2005,7,1,21.5,13.5,5
"12602",2005,7,2,25,19,3
"12603",2005,7,3,21,9.5,0
"12604",2005,7,4,27,10,0
"12605",2005,7,5,26,11,16
"12606",2005,7,6,17,14,3
"12607",2005,7,7,17,13,0.2
"12608",2005,7,8,22,10,0
"12609",2005,7,9,24,16,2
"12610",2005,7,10,22,15,0.3
"12611",2005,7,11,19.5,15.5,0
"12612",2005,7,12,16,14,1
"12613",2005,7,13,17,13.5,0.6
"12614",2005,7,14,20,14,6.4
"12615",2005,7,15,25,16,0.3
"12616",2005,7,16,17,11.5,0.2
"12617",2005,7,17,29,12,0
"12618",2005,7,18,29,19,0
"12619",2005,7,19,28.5,21,0
"12620",2005,7,20,27,19.5,0
"12621",2005,7,21,26,17,0
"12622",2005,7,22,29.5,14,35.2
"12623",2005,7,23,18.5,16,3.2
"12624",2005,7,24,21,13,0
"12625",2005,7,25,19.5,12.5,1.1
"12626",2005,7,26,27.5,15,0
"12627",2005,7,27,25,20.5,13.2
"12628",2005,7,28,21,15.5,0
"12629",2005,7,29,22,14.5,0
"12630",2005,7,30,24.5,15,0
"12631",2005,7,31,24.5,9.5,0
"12632",2005,8,1,21,14.5,14.4
"12633",2005,8,2,22,15,1.2
"12634",2005,8,3,20.5,16.5,4
"12635",2005,8,4,20,15,0
"12636",2005,8,5,23.5,10,0
"12637",2005,8,6,23,18.5,0
"12638",2005,8,7,26,10,0
"12639",2005,8,8,25,15,0
"12640",2005,8,9,29.5,16,0
"12641",2005,8,10,28,19.5,0
"12642",2005,8,11,25.5,19.5,4
"12643",2005,8,12,24,12,0
"12644",2005,8,13,22.5,14,0.2
"12645",2005,8,14,26.5,18,0.8
"12646",2005,8,15,22.5,15,0
"12647",2005,8,16,24,9,0
"12648",2005,8,17,23.5,14.5,0
"12649",2005,8,18,21,12.5,0
"12650",2005,8,19,21.5,7.5,0
"12651",2005,8,20,23.5,9.5,0
"12652",2005,8,21,25,17.5,1.2
"12653",2005,8,22,28,15.5,0.2
"12654",2005,8,23,24,15,0.2
"12655",2005,8,24,18,15,3.2
"12656",2005,8,25,17,14,1.2
"12657",2005,8,26,24,10,0
"12658",2005,8,27,28.5,8,0
"12659",2005,8,28,26.5,13.5,0
"12660",2005,8,29,28.5,17,0.2
"12661",2005,8,30,24,17.5,7.4
"12662",2005,8,31,24,18,5
"12663",2005,9,1,26,20,9.6
"12664",2005,9,2,26.5,19,0
"12665",2005,9,3,21.5,17.5,0.4
"12666",2005,9,4,19,14,0
"12667",2005,9,5,19,11.5,0
"12668",2005,9,6,21,9,0
"12669",2005,9,7,25.5,14,0
"12670",2005,9,8,26.5,15,0
"12671",2005,9,9,18.5,15,2.6
"12672",2005,9,10,17.5,10,3.8
"12673",2005,9,11,18,12.5,9.6
"12674",2005,9,12,20,10,2.4
"12675",2005,9,13,17,10,0
"12676",2005,9,14,22.5,10,0
"12677",2005,9,15,24,17.5,10.4
"12678",2005,9,16,21,14.5,0.2
"12679",2005,9,17,17,14,42.6
"12680",2005,9,18,17.5,14,8.2
"12681",2005,9,19,20.5,14,0.4
"12682",2005,9,20,17.5,10,14
"12683",2005,9,21,17.5,11.5,0.3
"12684",2005,9,22,19.5,10.5,0
"12685",2005,9,23,19,12.5,2.2
"12686",2005,9,24,15.5,7.5,0
"12687",2005,9,25,18,3,3
"12688",2005,9,26,19,12,21.8
"12689",2005,9,27,18,10,4.6
"12690",2005,9,28,17,5,0
"12691",2005,9,29,20,9,5.6
"12692",2005,9,30,12.5,7,0
"12693",2005,10,1,17.5,2,0
"12694",2005,10,2,18.5,10,0
"12695",2005,10,3,23,5,0
"12696",2005,10,4,22,12.5,0
"12697",2005,10,5,17.5,13,0
"12698",2005,10,6,18,13,2.4
"12699",2005,10,7,22,15,23.4
"12700",2005,10,8,11.5,10.5,65.2
"12701",2005,10,9,13,8,1.4
"12702",2005,10,10,14,10,20.2
"12703",2005,10,11,12,8,0.4
"12704",2005,10,12,11,8.5,0
"12705",2005,10,13,13.5,0,0
"12706",2005,10,14,14.5,2,0
"12707",2005,10,15,15.5,5.5,23.4
"12708",2005,10,16,15,10,16.4
"12709",2005,10,17,11,8,11.8
"12710",2005,10,18,14.5,7,3.6
"12711",2005,10,19,12,7,3.4
"12712",2005,10,20,11,7.5,1.4
"12713",2005,10,21,10,3,0.4
"12714",2005,10,22,10,4,0
"12715",2005,10,23,9,5,25.8
"12716",2005,10,24,7,5,0.8
"12717",2005,10,25,10.5,4.5,36.8
"12718",2005,10,26,11,5,9.4
"12719",2005,10,27,8.5,5.5,8.6
"12720",2005,10,28,7.5,2.5,0.8
"12721",2005,10,29,7,-1.5,0
"12722",2005,10,30,10.5,-2.5,0
"12723",2005,10,31,12.5,5,0
"12724",2005,11,1,15.5,9,0
"12725",2005,11,2,12,7,2.4
"12726",2005,11,3,7.5,1.5,9.6
"12727",2005,11,4,7,1,1.8
"12728",2005,11,5,11,-0.5,0.6
"12729",2005,11,6,10,5,0.6
"12730",2005,11,7,15,5,2
"12731",2005,11,8,5,4,1.6
"12732",2005,11,9,7,2.5,8
"12733",2005,11,10,14,0,36.8
"12734",2005,11,11,3.5,2,0
"12735",2005,11,12,2.5,-2,0
"12736",2005,11,13,7,-3,0
"12737",2005,11,14,12,3.5,0.6
"12738",2005,11,15,6,-0.5,6.2
"12739",2005,11,16,15.5,0,7
"12740",2005,11,17,16.5,5.5,15.4
"12741",2005,11,18,3,-0.5,1.4
"12742",2005,11,19,2.5,-7,0
"12743",2005,11,20,5,-7,0
"12744",2005,11,21,7.5,3,2.4
"12745",2005,11,22,15,6,20.8
"12746",2005,11,23,10,5,10.2
"12747",2005,11,24,12,-2.5,12
"12748",2005,11,25,10,-0.5,1.2
"12749",2005,11,26,3,-8,0
"12750",2005,11,27,3,-5,0
"12751",2005,11,28,3.5,-6,0
"12752",2005,11,29,10,0,0
"12753",2005,11,30,11,4,0
"12754",2005,12,1,10,5,5
"12755",2005,12,2,10,5,2.6
"12756",2005,12,3,4,-1,0
"12757",2005,12,4,0,-5,0
"12758",2005,12,5,0,-5,0
"12759",2005,12,6,-4,-7.5,0
"12760",2005,12,7,-3.5,-6,0
"12761",2005,12,8,-1.5,-7,0
"12762",2005,12,9,1,-13,2.5
"12763",2005,12,10,3,-5,0
"12764",2005,12,11,7,-11,7.4
"12765",2005,12,12,0.5,-5,0
"12766",2005,12,13,-1.5,-5,10
"12767",2005,12,14,-4,-6,11
"12768",2005,12,15,-2.5,-7,2
"12769",2005,12,16,5,-11.5,6
"12770",2005,12,17,4,-5,0
"12771",2005,12,18,0,-3.5,0
"12772",2005,12,19,-2,-5,0
"12773",2005,12,20,-2,-7,0
"12774",2005,12,21,-8,-11.5,0.5
"12775",2005,12,22,0,-17.5,1
"12776",2005,12,23,0,-9.5,3
"12777",2005,12,24,0,-9,1
"12778",2005,12,25,0,-5,4
"12779",2005,12,26,2,-2,20.6
"12780",2005,12,27,1.5,1,2.7
"12781",2005,12,28,1,-5,0
"12782",2005,12,29,10.5,-5,0.6
"12783",2005,12,30,10,0.5,4.2
"12784",2005,12,31,-2.5,-8,1
"12785",2006,1,1,0,-6,3
"12786",2006,1,2,-1.5,-5,4
"12787",2006,1,3,-4,-9,1
"12788",2006,1,4,-1,-11,0
"12789",2006,1,5,1,-8.5,0
"12790",2006,1,6,1,-3,3.5
"12791",2006,1,7,0.5,-3,0
"12792",2006,1,8,-5,-9,0
"12793",2006,1,9,0.5,-8.5,6.5
"12794",2006,1,10,-1,-6,1
"12795",2006,1,11,4.5,-5,3.6
"12796",2006,1,12,8,1,4.4
"12797",2006,1,13,9,1,0
"12798",2006,1,14,13,0,2.8
"12799",2006,1,15,14,1,21.8
"12800",2006,1,16,-3.5,-6.5,7
"12801",2006,1,17,-3,-5,2
"12802",2006,1,18,8,-10,2
"12803",2006,1,19,4.5,0,0
"12804",2006,1,20,3,-4,6.4
"12805",2006,1,21,7,-1,0.2
"12806",2006,1,22,-8.5,-9,0
"12807",2006,1,23,-2,-10.5,5
"12808",2006,1,24,2,-5,2
"12809",2006,1,25,2,-2,3
"12810",2006,1,26,-1,-4.5,1.5
"12811",2006,1,27,-2,-7,0
"12812",2006,1,28,4,-7,0
"12813",2006,1,29,-3,-7,0
"12814",2006,1,30,-4,-7,0
"12815",2006,1,31,-0.5,-5,5
"12816",2006,2,1,-2.5,-3.5,10
"12817",2006,2,2,-1.5,-5,0
"12818",2006,2,3,6.5,-5,1
"12819",2006,2,4,8,-0.5,2
"12820",2006,2,5,9.5,-2,27.5
"12821",2006,2,6,5.5,2.5,0
"12822",2006,2,7,-0.5,-3,0
"12823",2006,2,8,-5,-8,0
"12824",2006,2,9,-4.5,-9,0
"12825",2006,2,10,-5,-13.5,2
"12826",2006,2,11,-7,-14.5,0
"12827",2006,2,12,-4,-16.5,21
"12828",2006,2,13,-4,-8,2
"12829",2006,2,14,0.5,-12,0
"12830",2006,2,15,5,-8.5,0
"12831",2006,2,16,5,-5,0
"12832",2006,2,17,11,-5,2.2
"12833",2006,2,18,-6,-10.5,0
"12834",2006,2,19,-11.5,-18,0
"12835",2006,2,20,-5,-16,0
"12836",2006,2,21,-1,-15,8
"12837",2006,2,22,-1,-5,6
"12838",2006,2,23,-3,-15,0
"12839",2006,2,24,-3,-12,0
"12840",2006,2,25,-4,-11,0
"12841",2006,2,26,-8,-17,0
"12842",2006,2,27,-12,-16,2
"12843",2006,2,28,-9,-19,0
"12844",2006,3,1,NA,NA,NA
"12845",2006,3,2,NA,NA,NA
"12846",2006,3,3,NA,NA,NA
"12847",2006,3,4,NA,NA,NA
"12848",2006,3,5,NA,NA,NA
"12849",2006,3,6,NA,NA,NA
"12850",2006,3,7,NA,NA,NA
"12851",2006,3,8,NA,NA,NA
"12852",2006,3,9,NA,NA,NA
"12853",2006,3,10,NA,NA,NA
"12854",2006,3,11,NA,NA,NA
"12855",2006,3,12,NA,NA,NA
"12856",2006,3,13,NA,NA,NA
"12857",2006,3,14,NA,NA,NA
"12858",2006,3,15,NA,NA,NA
"12859",2006,3,16,NA,NA,NA
"12860",2006,3,17,NA,NA,NA
"12861",2006,3,18,NA,NA,NA
"12862",2006,3,19,NA,NA,NA
"12863",2006,3,20,NA,NA,NA
"12864",2006,3,21,NA,NA,NA
"12865",2006,3,22,NA,NA,NA
"12866",2006,3,23,NA,NA,NA
"12867",2006,3,24,NA,NA,NA
"12868",2006,3,25,NA,NA,NA
"12869",2006,3,26,NA,NA,NA
"12870",2006,3,27,NA,NA,NA
"12871",2006,3,28,NA,NA,NA
"12872",2006,3,29,NA,NA,NA
"12873",2006,3,30,NA,NA,NA
"12874",2006,3,31,NA,NA,NA
"12875",2006,4,1,NA,NA,NA
"12876",2006,4,2,NA,NA,NA
"12877",2006,4,3,NA,NA,NA
"12878",2006,4,4,NA,NA,NA
"12879",2006,4,5,NA,NA,NA
"12880",2006,4,6,NA,NA,NA
"12881",2006,4,7,NA,NA,NA
"12882",2006,4,8,NA,NA,NA
"12883",2006,4,9,NA,NA,NA
"12884",2006,4,10,NA,NA,NA
"12885",2006,4,11,NA,NA,NA
"12886",2006,4,12,NA,NA,NA
"12887",2006,4,13,NA,NA,NA
"12888",2006,4,14,NA,NA,NA
"12889",2006,4,15,NA,NA,NA
"12890",2006,4,16,NA,NA,NA
"12891",2006,4,17,NA,NA,NA
"12892",2006,4,18,NA,NA,NA
"12893",2006,4,19,NA,NA,NA
"12894",2006,4,20,NA,NA,NA
"12895",2006,4,21,NA,NA,NA
"12896",2006,4,22,NA,NA,NA
"12897",2006,4,23,NA,NA,NA
"12898",2006,4,24,NA,NA,NA
"12899",2006,4,25,NA,NA,NA
"12900",2006,4,26,NA,NA,NA
"12901",2006,4,27,NA,NA,NA
"12902",2006,4,28,NA,NA,NA
"12903",2006,4,29,NA,NA,NA
"12904",2006,4,30,NA,NA,NA
"12905",2006,5,1,7,-3.5,0
"12906",2006,5,2,10.5,5,0
"12907",2006,5,3,13.5,5,0
"12908",2006,5,4,12,6,1
"12909",2006,5,5,21.5,8,0
"12910",2006,5,6,19,7,0
"12911",2006,5,7,16.5,10,0
"12912",2006,5,8,13,3,0
"12913",2006,5,9,12,-1,1.2
"12914",2006,5,10,17.5,6,0
"12915",2006,5,11,17.5,9.5,9
"12916",2006,5,12,14,4,0
"12917",2006,5,13,16,0.5,0
"12918",2006,5,14,14,2.5,0
"12919",2006,5,15,25,3.5,0
"12920",2006,5,16,21,9,0
"12921",2006,5,17,20,9,1.6
"12922",2006,5,18,19,9.5,1.8
"12923",2006,5,19,20.5,10,0
"12924",2006,5,20,19.5,8.5,3.2
"12925",2006,5,21,12,8.5,3.8
"12926",2006,5,22,12,8,18.6
"12927",2006,5,23,12,8,1.2
"12928",2006,5,24,12,7,0
"12929",2006,5,25,18.5,-0.5,0
"12930",2006,5,26,17,7,4.4
"12931",2006,5,27,18,10,0
"12932",2006,5,28,20.5,11,0
"12933",2006,5,29,18,0.5,0
"12934",2006,5,30,21,8,0
"12935",2006,5,31,19,7,4
"12936",2006,6,1,NA,NA,NA
"12937",2006,6,2,NA,NA,NA
"12938",2006,6,3,NA,NA,NA
"12939",2006,6,4,NA,NA,NA
"12940",2006,6,5,NA,NA,NA
"12941",2006,6,6,NA,NA,NA
"12942",2006,6,7,NA,NA,NA
"12943",2006,6,8,NA,NA,NA
"12944",2006,6,9,NA,NA,NA
"12945",2006,6,10,NA,NA,NA
"12946",2006,6,11,NA,NA,NA
"12947",2006,6,12,NA,NA,NA
"12948",2006,6,13,NA,NA,NA
"12949",2006,6,14,NA,NA,NA
"12950",2006,6,15,NA,NA,NA
"12951",2006,6,16,NA,NA,NA
"12952",2006,6,17,NA,NA,NA
"12953",2006,6,18,NA,NA,NA
"12954",2006,6,19,NA,NA,NA
"12955",2006,6,20,NA,NA,NA
"12956",2006,6,21,NA,NA,NA
"12957",2006,6,22,NA,NA,NA
"12958",2006,6,23,NA,NA,NA
"12959",2006,6,24,NA,NA,NA
"12960",2006,6,25,NA,NA,NA
"12961",2006,6,26,NA,NA,NA
"12962",2006,6,27,NA,NA,NA
"12963",2006,6,28,NA,NA,NA
"12964",2006,6,29,NA,NA,NA
"12965",2006,6,30,NA,NA,NA
"12966",2006,7,1,NA,NA,NA
"12967",2006,7,2,NA,NA,NA
"12968",2006,7,3,NA,NA,NA
"12969",2006,7,4,NA,NA,NA
"12970",2006,7,5,NA,NA,NA
"12971",2006,7,6,NA,NA,NA
"12972",2006,7,7,NA,NA,NA
"12973",2006,7,8,NA,NA,NA
"12974",2006,7,9,NA,NA,NA
"12975",2006,7,10,NA,NA,NA
"12976",2006,7,11,NA,NA,NA
"12977",2006,7,12,NA,NA,NA
"12978",2006,7,13,NA,NA,NA
"12979",2006,7,14,NA,NA,NA
"12980",2006,7,15,NA,NA,NA
"12981",2006,7,16,NA,NA,NA
"12982",2006,7,17,NA,NA,NA
"12983",2006,7,18,NA,NA,NA
"12984",2006,7,19,NA,NA,NA
"12985",2006,7,20,NA,NA,NA
"12986",2006,7,21,NA,NA,NA
"12987",2006,7,22,NA,NA,NA
"12988",2006,7,23,NA,NA,NA
"12989",2006,7,24,NA,NA,NA
"12990",2006,7,25,NA,NA,NA
"12991",2006,7,26,NA,NA,NA
"12992",2006,7,27,NA,NA,NA
"12993",2006,7,28,NA,NA,NA
"12994",2006,7,29,NA,NA,NA
"12995",2006,7,30,NA,NA,NA
"12996",2006,7,31,NA,NA,NA
"12997",2006,8,1,27.5,10,2.6
"12998",2006,8,2,29.5,18,0
"12999",2006,8,3,22.5,18,0
"13000",2006,8,4,20,16,0.2
"13001",2006,8,5,22.5,16,0
"13002",2006,8,6,25.5,10,0
"13003",2006,8,7,25.5,15.5,0.4
"13004",2006,8,8,21.5,16,0.6
"13005",2006,8,9,21.5,13,0
"13006",2006,8,10,25,15.5,10
"13007",2006,8,11,18,12.5,2
"13008",2006,8,12,20,6.5,2.2
"13009",2006,8,13,19,10,1.2
"13010",2006,8,14,22,11.5,0.6
"13011",2006,8,15,21,14,7.4
"13012",2006,8,16,26,15,0
"13013",2006,8,17,22,6,0
"13014",2006,8,18,25,10,0
"13015",2006,8,19,25,16,16.8
"13016",2006,8,20,18,16.5,18.8
"13017",2006,8,21,18,16.5,14.6
"13018",2006,8,22,25,15.5,1.2
"13019",2006,8,23,21,13.5,3.8
"13020",2006,8,24,20,7,0
"13021",2006,8,25,18,7,0
"13022",2006,8,26,18,7,0.2
"13023",2006,8,27,17,6,0
"13024",2006,8,28,18.5,7,0.2
"13025",2006,8,29,20,7,0
"13026",2006,8,30,19.5,9,0
"13027",2006,8,31,17,8,0
"13028",2006,9,1,17.5,12.5,1.8
"13029",2006,9,2,18.5,7,0
"13030",2006,9,3,22.5,8.5,1
"13031",2006,9,4,18,13,12.2
"13032",2006,9,5,21,15,0.6
"13033",2006,9,6,22.5,14,0.6
"13034",2006,9,7,21,16.5,0
"13035",2006,9,8,21.5,14.5,0
"13036",2006,9,9,22,14,3.6
"13037",2006,9,10,15.5,12.5,0.4
"13038",2006,9,11,16.5,1,0
"13039",2006,9,12,18.5,10,0
"13040",2006,9,13,19,15,0.2
"13041",2006,9,14,23,12,0
"13042",2006,9,15,20,12,0
"13043",2006,9,16,23,13,0
"13044",2006,9,17,23.5,8,0
"13045",2006,9,18,18.5,15.5,0
"13046",2006,9,19,24.5,15,15.8
"13047",2006,9,20,24,19,20.8
"13048",2006,9,21,17,12,0.6
"13049",2006,9,22,14.5,4,0
"13050",2006,9,23,14,2.5,2.2
"13051",2006,9,24,18,12,4.4
"13052",2006,9,25,15,10,0
"13053",2006,9,26,17.5,2.5,1.8
"13054",2006,9,27,16.5,4.5,0
"13055",2006,9,28,18,2,1.4
"13056",2006,9,29,18,10,6.4
"13057",2006,9,30,15,10,0
"13058",2006,10,1,15.5,2,34.4
"13059",2006,10,2,12,10.5,30.4
"13060",2006,10,3,14.5,10.5,0
"13061",2006,10,4,16,10,19
"13062",2006,10,5,12,8.5,0.6
"13063",2006,10,6,11.5,2,0
"13064",2006,10,7,15,-1,0
"13065",2006,10,8,17,7,0
"13066",2006,10,9,22,8.5,0
"13067",2006,10,10,13,5,0
"13068",2006,10,11,11,0,0
"13069",2006,10,12,17,8.5,14.2
"13070",2006,10,13,20,15,0
"13071",2006,10,14,13,5,26.4
"13072",2006,10,15,13,7,0
"13073",2006,10,16,11.5,0.5,0
"13074",2006,10,17,10,-1.5,0
"13075",2006,10,18,9.5,3.5,15.8
"13076",2006,10,19,11,7,0.6
"13077",2006,10,20,14,8.5,16.4
"13078",2006,10,21,14,9.5,11.4
"13079",2006,10,22,8,7.5,4.2
"13080",2006,10,23,11,6,1.4
"13081",2006,10,24,11,6,7.4
"13082",2006,10,25,8,3.5,9.4
"13083",2006,10,26,7,4.5,7.4
"13084",2006,10,27,7,4.5,1.8
"13085",2006,10,28,16,-3.5,16.8
"13086",2006,10,29,12.5,6.5,7
"13087",2006,10,30,6.5,4.5,0.4
"13088",2006,10,31,8.5,6,0
"13089",2006,11,1,11,4.5,0.4
"13090",2006,11,2,10,0.5,1.8
"13091",2006,11,3,5,3,0
"13092",2006,11,4,3.5,-5,0
"13093",2006,11,5,4,-3,0
"13094",2006,11,6,6.5,-3,0
"13095",2006,11,7,8,-2.5,0
"13096",2006,11,8,11.5,3,21.8
"13097",2006,11,9,15,8.5,51.2
"13098",2006,11,10,13,7.5,0
"13099",2006,11,11,9,2.5,0
"13100",2006,11,12,8,2,6.6
"13101",2006,11,13,10,6,0.6
"13102",2006,11,14,16,8,5.8
"13103",2006,11,15,17,11.5,0.6
"13104",2006,11,16,17,10,0
"13105",2006,11,17,20.5,13.5,7.8
"13106",2006,11,18,12,8.5,0.4
"13107",2006,11,19,6.5,4.5,0
"13108",2006,11,20,5,3.5,0.2
"13109",2006,11,21,3,-1,0
"13110",2006,11,22,4.5,-5,0
"13111",2006,11,23,6,-5.5,4.4
"13112",2006,11,24,6,0.5,0
"13113",2006,11,25,5,-2,0
"13114",2006,11,26,7.5,-3.5,0
"13115",2006,11,27,7,-1,0
"13116",2006,11,28,2,-1,0
"13117",2006,11,29,5,-5.5,1.4
"13118",2006,11,30,14.5,4,3.2
"13119",2006,12,1,5,0,22.1
"13120",2006,12,2,5,0,0.8
"13121",2006,12,3,-0.5,-2.5,2
"13122",2006,12,4,3,-7,8.2
"13123",2006,12,5,-4.5,-6.5,0
"13124",2006,12,6,7,-13.5,1.8
"13125",2006,12,7,7,-7.5,10
"13126",2006,12,8,3,-2,4.2
"13127",2006,12,9,1.5,-8.5,0
"13128",2006,12,10,5,-6.5,0
"13129",2006,12,11,3,-1,1.3
"13130",2006,12,12,-2,-3.5,0
"13131",2006,12,13,7,-10.5,5.8
"13132",2006,12,14,7,1.5,0
"13133",2006,12,15,7,1.5,0.6
"13134",2006,12,16,6,4,0.4
"13135",2006,12,17,4.5,-2.5,0
"13136",2006,12,18,5,1,5
